,laptop_ID,Company,Product,TypeName,Display,ScreenResolution,CPU,RAM,Memory,Gpu,Operating System,Weight,Price_euros,Price-USD,Unnamed: 0,Name,Warranty,Price,rating
245,,ASUS,ZenBook Duo,,15.598425196850393,,AMD Ryzen 5 Quad Core Processor (3rd Gen),16.0,512 GB SSD,,64-bit win10,,,1494.87,245.0,ASUS ZenBook Duo 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) UX482EG...,1 Year Onsite Warranty,114990.0,3.0
246,,ASUS,ZenBook Duo,,13.299212598425196,,Intel Core i7 Processor (10th Gen),8.0,512 GB SSD,,64-bit win10,,,1372.6699999999998,246.0,ASUS ZenBook Duo 14 (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX482EA-KA501TS Thin a...,2 Year Warranty Term for Gaming,105590.0,3.8
247,,acer,Predator Helios,,15.598425196850393,,AMD Ryzen 3 Dual Core Processor,16.0,512 GB SSD,,64-bit win10,,,1520.87,247.0,acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,116990.0,4.4
248,,DELL,Inspiron Core,,14.0,,Intel Core i7 Processor (10th Gen),4.0,1 TB HDD|256 GB SSD,,64-bit win10,,,739.687,248.0,DELL Inspiron Core i5 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10) Inspiron 3501 Notebook,3 Years Manufacturer Warranty,56899.0,3.9
249,,MSI,Prestige 14,,15.598425196850393,,Intel Core i7 Processor (10th Gen),16.0,1 TB HDD|256 GB SSD,,64-bit win10,,,1104.87,249.0,MSI Prestige 14 EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) Prestige 14 Evo A11M-436IN T...,1 Year Onsite Warranty,84990.0,3.9
250,,ASUS,ZenBook Pro,,15.598425196850393,,Intel Core i5 Processor (10th Gen),32.0,512 GB SSD,,64-bit win10,,,4406.87,250.0,ASUS ZenBook Pro Duo 15 (2021) Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/Intel ...,2 Year Warranty,338990.0,4.5
251,,Lenovo,IdeaPad Core,,15.598425196850393,,Intel Core i7 Processor (10th Gen),8.0,1 TB SSD,,64-bit win10,,,571.87,251.0,Lenovo IdeaPad Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) IdeaPad 3 14ITL6 Thin and Light La...,1 Year Onsite Warranty,43990.0,4.5
252,,HP,Ryzen 5,,15.598425196850393,,Intel Core i7 Processor (10th Gen),8.0,256 GB SSD,,64-bit win10,,,532.87,252.0,HP Ryzen 5 Quad Core 3500U 3rd Gen - (8 GB/1 TB HDD/DOS) 3K1G7PA Laptop,1 Year Onsite Warranty,40990.0,4.3
253,,HP,Spectre x360,,14.708664475193011,,Intel Core i5 Processor (11th Gen),16.0,1 TB HDD,,64-bit win10,,,2339.87,253.0,HP Spectre x360 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) 13-aw0188TU 2 in 1 Laptop,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,179990.0,4.4
254,,DELL,Vostro Ryzen,,15.598425196850393,,Intel Core i7 Processor (10th Gen),4.0,1 TB SSD,,dos,,,409.37,254.0,DELL Vostro Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) Vostro 3405 Thin and Light Lapto...,1 Year Onsite Warranty,31490.0,4.3
255,,MSI,GP65 Leopard,,15.0,,Intel Core i5 Processor (10th Gen),16.0,1 TB HDD,,64-bit win10,,,1364.87,255.0,MSI GP65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,1 Year Onsite Warranty,104990.0,4.5
256,,ASUS,ExpertBook P2,,14.0,,AMD Ryzen 7 Octa Core Processor,8.0,1 TB HDD|256 GB SSD,,64-bit win10,,,1221.87,256.0,ASUS ExpertBook P2 Core i7 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P2451...,1 Year Onsite Warranty,93990.0,4.6
257,,LG,Gram 15,,15.598425196850393,,Intel Core i9 Processor (8th Gen),8.0,1 TB HDD,,64-bit win10,,,948.87,257.0,LG Gram 15 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 15Z90N Laptop,1 Year Onsite Warranty,72990.0,4.6
258,,ASUS,ROG Strix,,14.0,,Intel Core i5 Processor (8th Gen),16.0,256 GB SSD,,64-bit win10,,,1364.87,258.0,ASUS ROG Strix G15 (2020) Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,1 Year Onsite Warranty,104990.0,4.5
259,,MSI,GL65 Leopard,,14.0,,Intel Core i5 Processor (8th Gen),16.0,1 TB SSD,,64-bit win10,,,1429.87,259.0,MSI GL65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,1 Year Onsite Warranty,109990.0,5.0
260,,Lenovo,ThinkPad E15,,15.598425196850393,,Intel Core i5 Processor (10th Gen),8.0,1 TB HDD|256 GB SSD,,64-bit win10,,,987.87,260.0,Lenovo ThinkPad E15 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) E15 Laptop,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",75990.0,3.8
261,,ASUS,ROG Strix,,15.598425196850393,,Intel Core i3 Processor (10th Gen),16.0,512 GB SSD,,64-bit win10,,,1104.87,261.0,ASUS ROG Strix G15 (2020) Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,2 Years Carry In Warranty,84990.0,4.5
262,,ASUS,ExpertBook P2,,13.598425196850393,,Intel Core i3 Processor (10th Gen),8.0,512 GB SSD,,64-bit win10,,,900.77,262.0,ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin and...,1 Year Onsite Warranty,69290.0,4.6
263,,Lenovo,Ideapad 5,,15.598425196850393,,Intel Core i7 Processor (10th Gen),8.0,1 TB HDD,,64-bit win10,,,792.87,263.0,Lenovo Ideapad 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light La...,1 Year Onsite Warranty,60990.0,4.7
264,,ASUS,ZenBook Pro,,14.0,,Intel Core i7 Processor (10th Gen),16.0,512 GB SSD,,dos,,,2664.87,264.0,ASUS ZenBook Pro 15 Core i9 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2032T La...,1 Year Onsite Warranty,204990.0,4.5
265,,APPLE,MacBook Pro,,14.0,,Intel Core i7 Processor (10th Gen),8.0,1 TB SSD,,64-bit win10,,,2209.87,265.0,APPLE MacBook Pro Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Mojave) MV972HN/A,1 Year Onsite Warranty,169990.0,4.5
266,,Lenovo,Ideapad 720S,,14.0,,Intel Core i5 Processor (11th Gen),8.0,512 GB SSD,,64-bit win10,,,974.87,266.0,Lenovo Ideapad 720S Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,1 Year Onsite Warranty,74990.0,5.0
267,,Lenovo,Ideapad S145,,15.598425196850393,,Intel Core i5 Processor (11th Gen),8.0,512 GB SSD,,mac,,,571.87,267.0,Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,2 Years Onsite Warranty,43990.0,4.0
268,,ASUS,VivoBook Flip,,15.598425196850393,,Intel Core i3 Processor (11th Gen),4.0,1 TB HDD,,64-bit win10,,,655.85,268.0,ASUS VivoBook Flip 14 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) TP412FA-EC372TS 2 in 1 Lapt...,1 Year Onsite Warranty,50450.0,4.5
269,,DELL,INSPIRON Core,,14.0,,Intel Core i7 Processor (7th Gen),8.0,512 GB SSD,,64-bit win10,,,565.5,269.0,DELL INSPIRON Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop,1 Year Onsite Warranty,43500.0,4.0
270,,MSI,Creator 17,,15.598425196850393,,Intel Core i7 Processor (10th Gen),32.0,1 TB HDD,,64-bit win10,,,3444.87,270.0,MSI Creator 17 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 207...,2 Year Warranty,264990.0,5.0
271,,acer,Predator Helios,,14.0,,Intel Core i5 Processor (10th Gen),16.0,1 TB SSD,,win10,,,1520.87,271.0,acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,1 Year Onsite Warranty,116990.0,4.4
272,,ASUS,TUF Gaming,,15.598425196850393,,Intel Core i7 Processor (10th Gen),8.0,1 TB HDD|256 GB SSD,,64-bit win10,,,1195.87,272.0,ASUS TUF Gaming F15 Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,1 Year Onsite Warranty,91990.0,5.0
273,,ASUS,Core i5,,13.299212598425196,,Intel Core i5 Processor (10th Gen),8.0,1 TB HDD|256 GB SSD,,64-bit win10,,,740.87,273.0,ASUS Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) S333EA-EG502TS Thin and Light Laptop,1 Year Onsite Warranty,56990.0,4.0
274,,DELL,Inspiron Core,,14.0,,Intel Core i7 Processor (8th Gen),8.0,512 GB SSD,,64-bit win10,,,1245.725,274.0,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 7400 Thin an...,1 Year Onsite Warranty,95825.0,4.5
275,,Lenovo,IdeaPad Core,,15.600000000000001,,Intel Core i3 Processor (11th Gen),8.0,512 GB SSD,,64-bit win10,,,571.87,275.0,Lenovo IdeaPad Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) IdeaPad 3 14ITL6 Thin and Light La...,1 Year Onsite Warranty,43990.0,4.0
276,,ASUS,ROG Strix,,15.598425196850393,,AMD Ryzen 7 Octa Core Processor,16.0,256 GB SSD,,64-bit win10,,,1819.87,276.0,ASUS ROG Strix Edition Core i7 7th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVID...,1 Year Onsite Warranty,139990.0,3.0
277,,ASUS,Core i7,,14.708664475193011,,AMD Ryzen 7 Octa Core Processor,32.0,128 GB NVMe PCIe 3.0 x4 SSD,,64-bit win10,,,2924.87,277.0,ASUS Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060) UX581LV...,1 Year Onsite Warranty,224990.0,3.8
278,,HP,Envy Core,,14.0,,Intel Core i7 Processor (11th Gen),16.0,1 TB HDD|128 GB SSD,,win10_sec,,,1469.0,278.0,HP Envy Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) 15-ep0011TX Laptop,1 Year Onsite Warranty,113000.0,5.0
279,,MSI,GL65 Leopard,,15.598425196850393,,AMD Ryzen 5 Hexa Core Processor,16.0,1 TB SSD,,64-bit win10,,,1429.87,279.0,MSI GL65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,109990.0,5.0
280,,Lenovo,Ideapad 3,,15.598425196850393,,Intel Core i5 Processor (11th Gen),4.0,512 GB SSD,,64-bit win10,,,597.87,280.0,Lenovo Ideapad 3 Core i5 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,1 Year Onsite Warranty,45990.0,4.4
281,,DELL,XPS 13,,15.598425196850393,,AMD Ryzen 5 Quad Core Processor,16.0,1 TB HDD|256 GB SSD,,64-bit win10,,,1494.87,281.0,DELL XPS 13 Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) 9370 Thin and Light Laptop,18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),114990.0,4.5
282,,ASUS,Core i3,,14.708664475193011,,Intel Core i5 Processor (10th Gen),4.0,1 TB HDD,,64-bit win10,,,579.67,282.0,ASUS Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) K513EA-BQ303TS Thin and Light Laptop,18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),44590.0,3.9
283,,Lenovo,Ideapad 5,,15.598425196850393,,Intel Core i5 Processor (7th Gen),8.0,512 GB SSD,,64-bit win10,,,792.87,283.0,Lenovo Ideapad 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light La...,1 Year Carry In Warranty,60990.0,4.0
284,,Lenovo,Yoga Slim,,15.598425196850393,,Intel Core i5 Processor (10th Gen),8.0,256 GB SSD,,64-bit win10,,,1013.87,284.0,Lenovo Yoga Slim 7 Ryzen 7 Octa Core 4800U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light ...,1 Year Onsite Warranty,77990.0,4.5
285,,Lenovo,Yoga Slim,,14.0,,AMD Ryzen 5 Quad Core Processor,16.0,512 GB SSD,,win10,,,1273.87,285.0,Lenovo Yoga Slim 7 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) 14ITL05 Thin and Light Laptop,1 Year Onsite Warranty,97990.0,4.2
286,,HP,Pavilion Gaming,,14.0,,Intel Core i7 Processor (11th Gen),8.0,512 GB SSD,,64-bit win10,,,978.77,286.0,HP Pavilion Gaming Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/N...,1 Year Limited International Hardware Warranty,75290.0,4.5
287,,Lenovo,IdeaPad Core,,15.598425196850393,,Intel Core i5 Processor (10th Gen),8.0,1 TB SSD,,64-bit win10,,,814.9699999999999,287.0,Lenovo IdeaPad Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Ideapad 5 14itl05 u2a Thin and Lig...,1 Year Limited Hardware Warranty,62690.0,4.4
288,,ASUS,Ryzen 5,,13.299212598425196,,Intel Core i5 Processor (10th Gen),4.0,1 TB HDD|256 GB SSD,,64-bit win10,,,571.87,288.0,ASUS Ryzen 5 Quad Core - (4 GB/256 GB SSD/Windows 10 Home) M515DA-BQ522TS Thin and Light Laptop,1 Year Onsite Warranty,43990.0,4.1
289,,ASUS,ExpertBook P2,,13.299212598425196,,Intel Core i5 Processor (9th Gen),8.0,512 GB SSD,,64-bit win10,,,1130.87,289.0,ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro/2 GB Graphics) ExpertBook P2 P24...,1 Year Onsite Warranty,86990.0,4.5
290,,HP,Omen Core,,15.598425196850393,,Intel Core i5 Processor (10th Gen),8.0,256 GB SSD,,64-bit win10,,,1333.163,290.0,HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,1 Year Onsite Warranty,102551.0,4.5
291,,Avita,Liber Core,,14.0,,AMD Ryzen 5 Hexa Core Processor (5th Gen),8.0,512 GB SSD,,64-bit win10,,,531.5699999999999,291.0,Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF542-CS Thin and Light Laptop,1 Year Onsite Warranty,40890.0,4.7
292,,Avita,Liber V14,,15.598425196850393,,Intel Core i7 Processor (10th Gen),8.0,1 TB HDD|128 GB SSD,,64-bit win10,,,506.87,292.0,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-AGA Thin and ...,2 Years Carry In Warranty,38990.0,3.3
293,,Lenovo,Yoga Slim,,17.299212598425196,,AMD Ryzen 3 Dual Core Processor,16.0,256 GB SSD,,win10_sec,,,1299.87,293.0,Lenovo Yoga Slim 7 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) 14ITL05 Thin and Light Laptop,1 Year Onsite Warranty,99990.0,5.0
294,,HP,Omen Core,,15.598425196850393,,AMD Ryzen 5 Quad Core Processor,8.0,512 GB SSD,,64-bit win10,,,1254.37,294.0,HP Omen Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti) 15...,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,96490.0,3.7
295,,Lenovo,Ideapad S145,,15.598425196850393,,Intel Core i7 Processor (8th Gen),8.0,1 TB SSD,,64-bit win10,,,571.87,295.0,Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,1 Year International Travelers Warranty (ITW),43990.0,4.2
296,,ASUS,ROG Strix,,13.299212598425196,,Intel Core i3 Processor (11th Gen),8.0,1 TB SSD,,64-bit win10,,,844.87,296.0,ASUS ROG Strix Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 105...,1 Year International Travelers Warranty (ITW),64990.0,4.5
297,,MICROSOFT,Surface Laptop,,13.299212598425196,,Intel Core i7 Processor (10th Gen),8.0,1 TB HDD,,64-bit win10,,,1169.87,297.0,MICROSOFT Surface Laptop 3 Core i5 10th Gen - (8 GB/128 GB SSD/Windows 10 Home) 1867 Laptop,2 Year Warranty,89990.0,4.0
298,,Lenovo,ThinkPad E14,,14.0,,Intel Core i5 Processor (8th Gen),8.0,512 GB SSD,,64-bit win10,,,701.87,298.0,Lenovo ThinkPad E14 Gen2 Ryzen 5 Hexa Core 4650U 5th Gen - (8 GB/256 GB SSD/Windows 10 Home) E14 Lapto...,1 Year Onsite Warranty,53990.0,5.0
299,,acer,Predator Helios,,15.598425196850393,,Intel Core i5 Processor (8th Gen),16.0,128 GB SSD,,64-bit win10,,,1520.87,299.0,acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,2 Years Carry In Warranty,116990.0,4.5
300,,Lenovo,Ideapad S145,,15.598425196850393,,Intel Core i7 Processor (10th Gen),4.0,256 GB SSD,,64-bit win10,,,480.87,300.0,Lenovo Ideapad S145 Ryzen 3 Dual Core 3200U - (4 GB/1 TB HDD/Windows 10 Home) S145-15API Laptop,1 Year Onsite Warranty,36990.0,5.0
301,,Lenovo,Ideapad S145,,15.598425196850393,,AMD Ryzen 7 Hexa Core Processor,8.0,1 TB HDD|256 GB SSD,,64-bit win10,,,584.987,301.0,Lenovo Ideapad S145 Ryzen 5 Quad Core 3500U - (8 GB/1 TB HDD/Windows 10 Home) S145-15API Laptop,1 Year Onsite Warranty,44999.0,4.0
302,,MSI,Core i7,,15.598425196850393,,Intel Core i7 Processor (8th Gen),16.0,1 TB HDD,,64-bit win10,,,2066.87,302.0,MSI Core i7 8th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 2060...,3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,158990.0,3.3
303,,Lenovo,IdeaPad Core,,14.708664475193011,,Intel Core i3 Processor (11th Gen),8.0,1 TB HDD,,64-bit win10,,,571.87,303.0,Lenovo IdeaPad Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) IdeaPad 3 14ITL6 Thin and Light La...,1 Year Onsite Warranty,43990.0,1.0
304,,ASUS,ExpertBook B9,,15.598425196850393,,AMD Ryzen 7 Octa Core Processor,16.0,1 TB HDD|256 GB SSD,,64-bit win10,,,2014.87,304.0,ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,1 Year Onsite Warranty,154990.0,1.0
305,,acer,ConceptD 5,,13.299212598425196,,Intel Core i5 Processor (10th Gen),8.0,256 GB SSD,,64-bit win10,,,1293.5,305.0,acer ConceptD 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Li...,1 Year Onsite Warranty,99500.0,4.2
306,,acer,ConceptD 5,,15.598425196850393,,Intel Core i7 Processor (8th Gen),16.0,1 TB SSD,,64-bit win10,,,1487.551,306.0,acer ConceptD 5 Core i5 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) CN515-51 Thin and Lig...,1 Year International Travelers Warranty (ITW),114427.0,4.0
307,,MSI,GL65 Leopard,,14.0,,Intel Core i5 Processor (10th Gen),16.0,512 GB SSD,,64-bit win10,,,1429.87,307.0,MSI GL65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,1 Year International Travelers Warranty (ITW),109990.0,3.0
308,,Lenovo,Ideapad Gaming,,14.0,,Intel Core i5 Processor (10th Gen),8.0,1 TB SSD,,64-bit win10,,,883.987,308.0,Lenovo Ideapad Gaming 3 Ryzen 7 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,18 Months Warranty + 6 Months Extended Warranty (6 Months Extended Warranty Upon Online Product Registration on www.avita-india.com),67999.0,4.1
309,,MSI,GS Core,,14.0,,Intel Core i5 Processor (8th Gen),16.0,1 TB HDD|256 GB SSD,,64-bit win10,,,1949.87,309.0,MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,1 Year Onsite Warranty,149990.0,5.0
310,,HP,Core i3,,15.598425196850393,,Intel Core i5 Processor (8th Gen),8.0,512 GB SSD,,64-bit win10,,,545.87,310.0,HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14s-DQ2100TU Thin and Light Laptop,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",41990.0,3.0
311,,Lenovo,Ideapad 5,,14.0,,Intel Core i5 Processor (10th Gen),8.0,512 GB SSD for Reduced Boot Up Time and in Game Loading,,64-bit win10,,,792.87,311.0,Lenovo Ideapad 5 Ryzen 7 Octa Core 4700U - (8 GB/512 GB SSD/Windows 10 Home) 14ARE05 Thin and Light La...,1 Year Onsite Warranty,60990.0,5.0
312,,ASUS,ExpertBook B9,,15.598425196850393,,Intel Core i7 Processor (10th Gen),8.0,512 GB SSD,,64-bit win10,,,1726.27,312.0,ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and ...,1 Year Onsite Warranty,132790.0,4.0
313,,HP,15 Core,,14.0,,Intel Core i5 Processor (10th Gen),8.0,256 GB SSD,,win10_sec,,,1520.233,313.0,HP 15 Core i7 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics) 15-dc0082TX Laptop,1 Year Onsite Warranty,116941.0,3.9
314,,Lenovo,Ideapad 3,,15.598425196850393,,Intel Core i5 Processor (8th Gen),8.0,512 GB SSD,,64-bit win10,,,908.5699999999999,314.0,Lenovo Ideapad 3 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15IIL05 Laptop,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,69890.0,3.6
315,,Lenovo,Ideapad S145,,14.0,,Intel Core i5 Processor (10th Gen),8.0,512 GB SSD,,64-bit win10,,,571.87,315.0,Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,1 Year Onsite Warranty,43990.0,4.5
316,,acer,Swift 3,,14.0,,Intel Core i3 Processor (11th Gen),8.0,1 TB HDD|128 GB SSD,,64-bit win10,,,772.6419999999999,316.0,acer Swift 3 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF313-51-506P Thin and Light Laptop,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",59434.0,4.5
317,,acer,Aspire 5,,14.0,,Intel Core i5 Processor (10th Gen),8.0,1 TB HDD|256 GB SSD,,64-bit win10,,,805.87,317.0,acer Aspire 5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-52G Thin and Light ...,2 Year Warranty Term for Gaming,61990.0,4.6
318,,Avita,Liber Core,,15.598425196850393,,Intel Core i5 Processor (10th Gen),8.0,1 TB HDD,,64-bit win10,,,500.188,318.0,Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-AP Thin and Light Laptop,1 Year Onsite Warranty,38476.0,4.3
319,,acer,Predator Helios,,15.598425196850393,,Intel Core i7 Processor (10th Gen),16.0,256 GB SSD,,64-bit win10,,,1520.87,319.0,acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,1 Year Onsite Warranty,116990.0,4.5
320,,DELL,Inspiron 7000,,15.598425196850393,,Intel Core i7 Processor (10th Gen),8.0,1 TB HDD,,64-bit win10,,,1158.937,320.0,DELL Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 7490 Thin and Li...,1 Year Onsite Warranty,89149.0,4.3
321,,HP,Spectre x360,,13.5,,Intel Core i5 Processor (10th Gen),8.0,256 GB SSD,,64-bit win10,,,1964.7289999999998,321.0,HP Spectre x360 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Pro) 13-ap0121TU 2 in 1 Laptop,2 Year Warranty,151133.0,4.8
322,,ASUS,Vivobook Core,,14.0,,Intel Core i5 Processor (8th Gen),8.0,1 TB HDD|256 GB SSD,,64-bit win10,,,792.61,322.0,ASUS Vivobook Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) X515JF-BQ522TS Laptop,1 Year Onsite Warranty,60970.0,4.5
323,,Lenovo,IdeaPad Core,,15.598425196850393,,AMD Ryzen 5 Quad Core Processor,8.0,512 GB SSD,,64-bit win10,,,571.87,323.0,Lenovo IdeaPad Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) IdeaPad 3 14ITL6 Thin and Light La...,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",43990.0,4.3
324,,ASUS,ExpertBook P1,,15.598425196850393,,Intel Core i7 Processor (10th Gen),4.0,256 GB SSD,,64-bit win10,,,796.237,324.0,ASUS ExpertBook P1 Core i5 10th Gen - (4 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Li...,1 Year Onsite Warranty,61249.0,3.5
325,,ASUS,VivoBook 15,,15.598425196850393,,Intel Core i7 Processor (11th Gen),8.0,512 GB SSD,,64-bit win10,,,610.87,325.0,ASUS VivoBook 15 (2020) Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) X515JA-EJ532TS Thin and L...,1 Year Onsite Warranty,46990.0,4.5
